,lat,lon,DXYP__
6696,2.0,0.0,61858365000.0
6697,2.0,2.5,61858365000.0
6698,2.0,5.0,61858365000.0
6699,2.0,7.5,61858365000.0
6700,2.0,10.0,61858365000.0
6701,2.0,12.5,61858365000.0
6702,2.0,15.0,61858365000.0
6703,2.0,17.5,61858365000.0
6704,2.0,20.0,61858365000.0
6705,2.0,22.5,61858365000.0
6706,2.0,25.0,61858365000.0
6707,2.0,27.5,61858365000.0
6708,2.0,30.0,61858365000.0
6709,2.0,32.5,61858365000.0
6710,2.0,35.0,61858365000.0
6711,2.0,37.5,61858365000.0
6712,2.0,40.0,61858365000.0
6713,2.0,42.5,61858365000.0
6714,2.0,45.0,61858365000.0
6715,2.0,47.5,61858365000.0
6716,2.0,50.0,61858365000.0
6717,2.0,52.5,61858365000.0
6718,2.0,55.0,61858365000.0
6719,2.0,57.5,61858365000.0
6720,2.0,60.0,61858365000.0
6721,2.0,62.5,61858365000.0
6722,2.0,65.0,61858365000.0
6723,2.0,67.5,61858365000.0
6724,2.0,70.0,61858365000.0
6725,2.0,72.5,61858365000.0
6726,2.0,75.0,61858365000.0
6727,2.0,77.5,61858365000.0
6728,2.0,80.0,61858365000.0
6729,2.0,82.5,61858365000.0
6730,2.0,85.0,61858365000.0
6731,2.0,87.5,61858365000.0
6732,2.0,90.0,61858365000.0
6733,2.0,92.5,61858365000.0
6734,2.0,95.0,61858365000.0
6735,2.0,97.5,61858365000.0
6736,2.0,100.0,61858365000.0
6737,2.0,102.5,61858365000.0
6738,2.0,105.0,61858365000.0
6739,2.0,107.5,61858365000.0
6740,2.0,110.0,61858365000.0
6741,2.0,112.5,61858365000.0
6742,2.0,115.0,61858365000.0
6743,2.0,117.5,61858365000.0
6744,2.0,120.0,61858365000.0
6745,2.0,122.5,61858365000.0
6746,2.0,125.0,61858365000.0
6747,2.0,127.5,61858365000.0
6748,2.0,130.0,61858365000.0
6749,2.0,132.5,61858365000.0
6750,2.0,135.0,61858365000.0
6751,2.0,137.5,61858365000.0
6752,2.0,140.0,61858365000.0
6753,2.0,142.5,61858365000.0
6754,2.0,145.0,61858365000.0
6755,2.0,147.5,61858365000.0
6756,2.0,150.0,61858365000.0
6757,2.0,152.5,61858365000.0
6758,2.0,155.0,61858365000.0
6759,2.0,157.5,61858365000.0
6760,2.0,160.0,61858365000.0
6761,2.0,162.5,61858365000.0
6762,2.0,165.0,61858365000.0
6763,2.0,167.5,61858365000.0
6764,2.0,170.0,61858365000.0
6765,2.0,172.5,61858365000.0
6766,2.0,175.0,61858365000.0
6767,2.0,177.5,61858365000.0
6768,4.0,-180.0,61745295000.0
6769,4.0,-177.5,61745295000.0
6770,4.0,-175.0,61745295000.0
6771,4.0,-172.5,61745295000.0
6772,4.0,-170.0,61745295000.0
6773,4.0,-167.5,61745295000.0
6774,4.0,-165.0,61745295000.0
6775,4.0,-162.5,61745295000.0
6776,4.0,-160.0,61745295000.0
6777,4.0,-157.5,61745295000.0
6778,4.0,-155.0,61745295000.0
6779,4.0,-152.5,61745295000.0
6780,4.0,-150.0,61745295000.0
6781,4.0,-147.5,61745295000.0
6782,4.0,-145.0,61745295000.0
6783,4.0,-142.5,61745295000.0
6784,4.0,-140.0,61745295000.0
6785,4.0,-137.5,61745295000.0
6786,4.0,-135.0,61745295000.0
6787,4.0,-132.5,61745295000.0
6788,4.0,-130.0,61745295000.0
6789,4.0,-127.5,61745295000.0
6790,4.0,-125.0,61745295000.0
6791,4.0,-122.5,61745295000.0
6792,4.0,-120.0,61745295000.0
6793,4.0,-117.5,61745295000.0
6794,4.0,-115.0,61745295000.0
6795,4.0,-112.5,61745295000.0
6796,4.0,-110.0,61745295000.0
6797,4.0,-107.5,61745295000.0
6798,4.0,-105.0,61745295000.0
6799,4.0,-102.5,61745295000.0
6800,4.0,-100.0,61745295000.0
6801,4.0,-97.5,61745295000.0
6802,4.0,-95.0,61745295000.0
6803,4.0,-92.5,61745295000.0
6804,4.0,-90.0,61745295000.0
6805,4.0,-87.5,61745295000.0
6806,4.0,-85.0,61745295000.0
6807,4.0,-82.5,61745295000.0
6808,4.0,-80.0,61745295000.0
6809,4.0,-77.5,61745295000.0
6810,4.0,-75.0,61745295000.0
6811,4.0,-72.5,61745295000.0
6812,4.0,-70.0,61745295000.0
6813,4.0,-67.5,61745295000.0
6814,4.0,-65.0,61745295000.0
6815,4.0,-62.5,61745295000.0
6816,4.0,-60.0,61745295000.0
6817,4.0,-57.5,61745295000.0
6818,4.0,-55.0,61745295000.0
6819,4.0,-52.5,61745295000.0
6820,4.0,-50.0,61745295000.0
6821,4.0,-47.5,61745295000.0
6822,4.0,-45.0,61745295000.0
6823,4.0,-42.5,61745295000.0
6824,4.0,-40.0,61745295000.0
6825,4.0,-37.5,61745295000.0
6826,4.0,-35.0,61745295000.0
6827,4.0,-32.5,61745295000.0
6828,4.0,-30.0,61745295000.0
6829,4.0,-27.5,61745295000.0
6830,4.0,-25.0,61745295000.0
6831,4.0,-22.5,61745295000.0
6832,4.0,-20.0,61745295000.0
6833,4.0,-17.5,61745295000.0
6834,4.0,-15.0,61745295000.0
6835,4.0,-12.5,61745295000.0
6836,4.0,-10.0,61745295000.0
6837,4.0,-7.5,61745295000.0
6838,4.0,-5.0,61745295000.0
6839,4.0,-2.5,61745295000.0
6840,4.0,0.0,61745295000.0
6841,4.0,2.5,61745295000.0
6842,4.0,5.0,61745295000.0
6843,4.0,7.5,61745295000.0
6844,4.0,10.0,61745295000.0
6845,4.0,12.5,61745295000.0
6846,4.0,15.0,61745295000.0
6847,4.0,17.5,61745295000.0
6848,4.0,20.0,61745295000.0
6849,4.0,22.5,61745295000.0
6850,4.0,25.0,61745295000.0
6851,4.0,27.5,61745295000.0
6852,4.0,30.0,61745295000.0
6853,4.0,32.5,61745295000.0
6854,4.0,35.0,61745295000.0
6855,4.0,37.5,61745295000.0
6856,4.0,40.0,61745295000.0
6857,4.0,42.5,61745295000.0
6858,4.0,45.0,61745295000.0
6859,4.0,47.5,61745295000.0
6860,4.0,50.0,61745295000.0
6861,4.0,52.5,61745295000.0
6862,4.0,55.0,61745295000.0
6863,4.0,57.5,61745295000.0
6864,4.0,60.0,61745295000.0
6865,4.0,62.5,61745295000.0
6866,4.0,65.0,61745295000.0
6867,4.0,67.5,61745295000.0
6868,4.0,70.0,61745295000.0
6869,4.0,72.5,61745295000.0
6870,4.0,75.0,61745295000.0
6871,4.0,77.5,61745295000.0
6872,4.0,80.0,61745295000.0
6873,4.0,82.5,61745295000.0
6874,4.0,85.0,61745295000.0
6875,4.0,87.5,61745295000.0
6876,4.0,90.0,61745295000.0
6877,4.0,92.5,61745295000.0
6878,4.0,95.0,61745295000.0
6879,4.0,97.5,61745295000.0
6880,4.0,100.0,61745295000.0
6881,4.0,102.5,61745295000.0
6882,4.0,105.0,61745295000.0
6883,4.0,107.5,61745295000.0
6884,4.0,110.0,61745295000.0
6885,4.0,112.5,61745295000.0
6886,4.0,115.0,61745295000.0
6887,4.0,117.5,61745295000.0
6888,4.0,120.0,61745295000.0
6889,4.0,122.5,61745295000.0
6890,4.0,125.0,61745295000.0
6891,4.0,127.5,61745295000.0
6892,4.0,130.0,61745295000.0
6893,4.0,132.5,61745295000.0
6894,4.0,135.0,61745295000.0
6895,4.0,137.5,61745295000.0
6896,4.0,140.0,61745295000.0
6897,4.0,142.5,61745295000.0
6898,4.0,145.0,61745295000.0
6899,4.0,147.5,61745295000.0
6900,4.0,150.0,61745295000.0
6901,4.0,152.5,61745295000.0
6902,4.0,155.0,61745295000.0
6903,4.0,157.5,61745295000.0
6904,4.0,160.0,61745295000.0
6905,4.0,162.5,61745295000.0
6906,4.0,165.0,61745295000.0
6907,4.0,167.5,61745295000.0
6908,4.0,170.0,61745295000.0
6909,4.0,172.5,61745295000.0
6910,4.0,175.0,61745295000.0
6911,4.0,177.5,61745295000.0
6912,6.0,-180.0,61556994000.0
6913,6.0,-177.5,61556994000.0
6914,6.0,-175.0,61556994000.0
6915,6.0,-172.5,61556994000.0
6916,6.0,-170.0,61556994000.0
6917,6.0,-167.5,61556994000.0
6918,6.0,-165.0,61556994000.0
6919,6.0,-162.5,61556994000.0
6920,6.0,-160.0,61556994000.0
6921,6.0,-157.5,61556994000.0
6922,6.0,-155.0,61556994000.0
6923,6.0,-152.5,61556994000.0
6924,6.0,-150.0,61556994000.0
6925,6.0,-147.5,61556994000.0
6926,6.0,-145.0,61556994000.0
6927,6.0,-142.5,61556994000.0
6928,6.0,-140.0,61556994000.0
6929,6.0,-137.5,61556994000.0
6930,6.0,-135.0,61556994000.0
6931,6.0,-132.5,61556994000.0
6932,6.0,-130.0,61556994000.0
6933,6.0,-127.5,61556994000.0
6934,6.0,-125.0,61556994000.0
6935,6.0,-122.5,61556994000.0
6936,6.0,-120.0,61556994000.0
6937,6.0,-117.5,61556994000.0
6938,6.0,-115.0,61556994000.0
6939,6.0,-112.5,61556994000.0
6940,6.0,-110.0,61556994000.0
6941,6.0,-107.5,61556994000.0
6942,6.0,-105.0,61556994000.0
6943,6.0,-102.5,61556994000.0
6944,6.0,-100.0,61556994000.0
6945,6.0,-97.5,61556994000.0
6946,6.0,-95.0,61556994000.0
6947,6.0,-92.5,61556994000.0
6948,6.0,-90.0,61556994000.0
6949,6.0,-87.5,61556994000.0
6950,6.0,-85.0,61556994000.0
6951,6.0,-82.5,61556994000.0
6952,6.0,-80.0,61556994000.0
6953,6.0,-77.5,61556994000.0
6954,6.0,-75.0,61556994000.0
6955,6.0,-72.5,61556994000.0
6956,6.0,-70.0,61556994000.0
6957,6.0,-67.5,61556994000.0
6958,6.0,-65.0,61556994000.0
6959,6.0,-62.5,61556994000.0
6960,6.0,-60.0,61556994000.0
6961,6.0,-57.5,61556994000.0
6962,6.0,-55.0,61556994000.0
6963,6.0,-52.5,61556994000.0
6964,6.0,-50.0,61556994000.0
6965,6.0,-47.5,61556994000.0
6966,6.0,-45.0,61556994000.0
6967,6.0,-42.5,61556994000.0
6968,6.0,-40.0,61556994000.0
6969,6.0,-37.5,61556994000.0
6970,6.0,-35.0,61556994000.0
6971,6.0,-32.5,61556994000.0
6972,6.0,-30.0,61556994000.0
6973,6.0,-27.5,61556994000.0
6974,6.0,-25.0,61556994000.0
6975,6.0,-22.5,61556994000.0
6976,6.0,-20.0,61556994000.0
6977,6.0,-17.5,61556994000.0
6978,6.0,-15.0,61556994000.0
6979,6.0,-12.5,61556994000.0
6980,6.0,-10.0,61556994000.0
6981,6.0,-7.5,61556994000.0
6982,6.0,-5.0,61556994000.0
6983,6.0,-2.5,61556994000.0
6984,6.0,0.0,61556994000.0
6985,6.0,2.5,61556994000.0
6986,6.0,5.0,61556994000.0
6987,6.0,7.5,61556994000.0
6988,6.0,10.0,61556994000.0
6989,6.0,12.5,61556994000.0
6990,6.0,15.0,61556994000.0
6991,6.0,17.5,61556994000.0
6992,6.0,20.0,61556994000.0
6993,6.0,22.5,61556994000.0
6994,6.0,25.0,61556994000.0
6995,6.0,27.5,61556994000.0
6996,6.0,30.0,61556994000.0
6997,6.0,32.5,61556994000.0
6998,6.0,35.0,61556994000.0
6999,6.0,37.5,61556994000.0
7000,6.0,40.0,61556994000.0
7001,6.0,42.5,61556994000.0
7002,6.0,45.0,61556994000.0
7003,6.0,47.5,61556994000.0
7004,6.0,50.0,61556994000.0
7005,6.0,52.5,61556994000.0
7006,6.0,55.0,61556994000.0
7007,6.0,57.5,61556994000.0
7008,6.0,60.0,61556994000.0
7009,6.0,62.5,61556994000.0
7010,6.0,65.0,61556994000.0
7011,6.0,67.5,61556994000.0
7012,6.0,70.0,61556994000.0
7013,6.0,72.5,61556994000.0
7014,6.0,75.0,61556994000.0
7015,6.0,77.5,61556994000.0
7016,6.0,80.0,61556994000.0
7017,6.0,82.5,61556994000.0
7018,6.0,85.0,61556994000.0
7019,6.0,87.5,61556994000.0
7020,6.0,90.0,61556994000.0
7021,6.0,92.5,61556994000.0
7022,6.0,95.0,61556994000.0
7023,6.0,97.5,61556994000.0
7024,6.0,100.0,61556994000.0
7025,6.0,102.5,61556994000.0
7026,6.0,105.0,61556994000.0
7027,6.0,107.5,61556994000.0
7028,6.0,110.0,61556994000.0
7029,6.0,112.5,61556994000.0
7030,6.0,115.0,61556994000.0
7031,6.0,117.5,61556994000.0
7032,6.0,120.0,61556994000.0
7033,6.0,122.5,61556994000.0
7034,6.0,125.0,61556994000.0
7035,6.0,127.5,61556994000.0
7036,6.0,130.0,61556994000.0
7037,6.0,132.5,61556994000.0
7038,6.0,135.0,61556994000.0
7039,6.0,137.5,61556994000.0
7040,6.0,140.0,61556994000.0
7041,6.0,142.5,61556994000.0
7042,6.0,145.0,61556994000.0
7043,6.0,147.5,61556994000.0
7044,6.0,150.0,61556994000.0
7045,6.0,152.5,61556994000.0
7046,6.0,155.0,61556994000.0
7047,6.0,157.5,61556994000.0
7048,6.0,160.0,61556994000.0
7049,6.0,162.5,61556994000.0
7050,6.0,165.0,61556994000.0
7051,6.0,167.5,61556994000.0
7052,6.0,170.0,61556994000.0
7053,6.0,172.5,61556994000.0
7054,6.0,175.0,61556994000.0
7055,6.0,177.5,61556994000.0
7056,8.0,-180.0,61293700000.0
7057,8.0,-177.5,61293700000.0
7058,8.0,-175.0,61293700000.0
7059,8.0,-172.5,61293700000.0
7060,8.0,-170.0,61293700000.0
7061,8.0,-167.5,61293700000.0
7062,8.0,-165.0,61293700000.0
7063,8.0,-162.5,61293700000.0
7064,8.0,-160.0,61293700000.0
7065,8.0,-157.5,61293700000.0
7066,8.0,-155.0,61293700000.0
7067,8.0,-152.5,61293700000.0
7068,8.0,-150.0,61293700000.0
7069,8.0,-147.5,61293700000.0
7070,8.0,-145.0,61293700000.0
7071,8.0,-142.5,61293700000.0
7072,8.0,-140.0,61293700000.0
7073,8.0,-137.5,61293700000.0
7074,8.0,-135.0,61293700000.0
7075,8.0,-132.5,61293700000.0
7076,8.0,-130.0,61293700000.0
7077,8.0,-127.5,61293700000.0
7078,8.0,-125.0,61293700000.0
7079,8.0,-122.5,61293700000.0
7080,8.0,-120.0,61293700000.0
7081,8.0,-117.5,61293700000.0
7082,8.0,-115.0,61293700000.0
7083,8.0,-112.5,61293700000.0
7084,8.0,-110.0,61293700000.0
7085,8.0,-107.5,61293700000.0
7086,8.0,-105.0,61293700000.0
7087,8.0,-102.5,61293700000.0
7088,8.0,-100.0,61293700000.0
7089,8.0,-97.5,61293700000.0
7090,8.0,-95.0,61293700000.0
7091,8.0,-92.5,61293700000.0
7092,8.0,-90.0,61293700000.0
7093,8.0,-87.5,61293700000.0
7094,8.0,-85.0,61293700000.0
7095,8.0,-82.5,61293700000.0
7096,8.0,-80.0,61293700000.0
7097,8.0,-77.5,61293700000.0
7098,8.0,-75.0,61293700000.0
7099,8.0,-72.5,61293700000.0
7100,8.0,-70.0,61293700000.0
7101,8.0,-67.5,61293700000.0
7102,8.0,-65.0,61293700000.0
7103,8.0,-62.5,61293700000.0
7104,8.0,-60.0,61293700000.0
7105,8.0,-57.5,61293700000.0
7106,8.0,-55.0,61293700000.0
7107,8.0,-52.5,61293700000.0
7108,8.0,-50.0,61293700000.0
7109,8.0,-47.5,61293700000.0
7110,8.0,-45.0,61293700000.0
7111,8.0,-42.5,61293700000.0
7112,8.0,-40.0,61293700000.0
7113,8.0,-37.5,61293700000.0
7114,8.0,-35.0,61293700000.0
7115,8.0,-32.5,61293700000.0
7116,8.0,-30.0,61293700000.0
7117,8.0,-27.5,61293700000.0
7118,8.0,-25.0,61293700000.0
7119,8.0,-22.5,61293700000.0
7120,8.0,-20.0,61293700000.0
7121,8.0,-17.5,61293700000.0
7122,8.0,-15.0,61293700000.0
7123,8.0,-12.5,61293700000.0
7124,8.0,-10.0,61293700000.0
7125,8.0,-7.5,61293700000.0
7126,8.0,-5.0,61293700000.0
7127,8.0,-2.5,61293700000.0
7128,8.0,0.0,61293700000.0
7129,8.0,2.5,61293700000.0
7130,8.0,5.0,61293700000.0
7131,8.0,7.5,61293700000.0
7132,8.0,10.0,61293700000.0
7133,8.0,12.5,61293700000.0
7134,8.0,15.0,61293700000.0
7135,8.0,17.5,61293700000.0
7136,8.0,20.0,61293700000.0
7137,8.0,22.5,61293700000.0
7138,8.0,25.0,61293700000.0
7139,8.0,27.5,61293700000.0
7140,8.0,30.0,61293700000.0
7141,8.0,32.5,61293700000.0
7142,8.0,35.0,61293700000.0
7143,8.0,37.5,61293700000.0
7144,8.0,40.0,61293700000.0
7145,8.0,42.5,61293700000.0
7146,8.0,45.0,61293700000.0
7147,8.0,47.5,61293700000.0
7148,8.0,50.0,61293700000.0
7149,8.0,52.5,61293700000.0
7150,8.0,55.0,61293700000.0
7151,8.0,57.5,61293700000.0
7152,8.0,60.0,61293700000.0
7153,8.0,62.5,61293700000.0
7154,8.0,65.0,61293700000.0
7155,8.0,67.5,61293700000.0
7156,8.0,70.0,61293700000.0
7157,8.0,72.5,61293700000.0
7158,8.0,75.0,61293700000.0
7159,8.0,77.5,61293700000.0
7160,8.0,80.0,61293700000.0
7161,8.0,82.5,61293700000.0
7162,8.0,85.0,61293700000.0
7163,8.0,87.5,61293700000.0
7164,8.0,90.0,61293700000.0
7165,8.0,92.5,61293700000.0
7166,8.0,95.0,61293700000.0
7167,8.0,97.5,61293700000.0
7168,8.0,100.0,61293700000.0
7169,8.0,102.5,61293700000.0
7170,8.0,105.0,61293700000.0
7171,8.0,107.5,61293700000.0
7172,8.0,110.0,61293700000.0
7173,8.0,112.5,61293700000.0
7174,8.0,115.0,61293700000.0
7175,8.0,117.5,61293700000.0
7176,8.0,120.0,61293700000.0
7177,8.0,122.5,61293700000.0
7178,8.0,125.0,61293700000.0
7179,8.0,127.5,61293700000.0
7180,8.0,130.0,61293700000.0
7181,8.0,132.5,61293700000.0
7182,8.0,135.0,61293700000.0
7183,8.0,137.5,61293700000.0
7184,8.0,140.0,61293700000.0
7185,8.0,142.5,61293700000.0
7186,8.0,145.0,61293700000.0
7187,8.0,147.5,61293700000.0
7188,8.0,150.0,61293700000.0
7189,8.0,152.5,61293700000.0
7190,8.0,155.0,61293700000.0
7191,8.0,157.5,61293700000.0
7192,8.0,160.0,61293700000.0
7193,8.0,162.5,61293700000.0
7194,8.0,165.0,61293700000.0
7195,8.0,167.5,61293700000.0
7196,8.0,170.0,61293700000.0
7197,8.0,172.5,61293700000.0
7198,8.0,175.0,61293700000.0
7199,8.0,177.5,61293700000.0
7200,10.0,-180.0,60955730000.0
7201,10.0,-177.5,60955730000.0
7202,10.0,-175.0,60955730000.0
7203,10.0,-172.5,60955730000.0
7204,10.0,-170.0,60955730000.0
7205,10.0,-167.5,60955730000.0
7206,10.0,-165.0,60955730000.0
7207,10.0,-162.5,60955730000.0
7208,10.0,-160.0,60955730000.0
7209,10.0,-157.5,60955730000.0
7210,10.0,-155.0,60955730000.0
7211,10.0,-152.5,60955730000.0
7212,10.0,-150.0,60955730000.0
7213,10.0,-147.5,60955730000.0
7214,10.0,-145.0,60955730000.0
7215,10.0,-142.5,60955730000.0
7216,10.0,-140.0,60955730000.0
7217,10.0,-137.5,60955730000.0
7218,10.0,-135.0,60955730000.0
7219,10.0,-132.5,60955730000.0
7220,10.0,-130.0,60955730000.0
7221,10.0,-127.5,60955730000.0
7222,10.0,-125.0,60955730000.0
7223,10.0,-122.5,60955730000.0
7224,10.0,-120.0,60955730000.0
7225,10.0,-117.5,60955730000.0
7226,10.0,-115.0,60955730000.0
7227,10.0,-112.5,60955730000.0
7228,10.0,-110.0,60955730000.0
7229,10.0,-107.5,60955730000.0
7230,10.0,-105.0,60955730000.0
7231,10.0,-102.5,60955730000.0
7232,10.0,-100.0,60955730000.0
7233,10.0,-97.5,60955730000.0
7234,10.0,-95.0,60955730000.0
7235,10.0,-92.5,60955730000.0
7236,10.0,-90.0,60955730000.0
7237,10.0,-87.5,60955730000.0
7238,10.0,-85.0,60955730000.0
7239,10.0,-82.5,60955730000.0
7240,10.0,-80.0,60955730000.0
7241,10.0,-77.5,60955730000.0
7242,10.0,-75.0,60955730000.0
7243,10.0,-72.5,60955730000.0
7244,10.0,-70.0,60955730000.0
7245,10.0,-67.5,60955730000.0
7246,10.0,-65.0,60955730000.0
7247,10.0,-62.5,60955730000.0
7248,10.0,-60.0,60955730000.0
7249,10.0,-57.5,60955730000.0
7250,10.0,-55.0,60955730000.0
7251,10.0,-52.5,60955730000.0
7252,10.0,-50.0,60955730000.0
7253,10.0,-47.5,60955730000.0
7254,10.0,-45.0,60955730000.0
7255,10.0,-42.5,60955730000.0
7256,10.0,-40.0,60955730000.0
7257,10.0,-37.5,60955730000.0
7258,10.0,-35.0,60955730000.0
7259,10.0,-32.5,60955730000.0
7260,10.0,-30.0,60955730000.0
7261,10.0,-27.5,60955730000.0
7262,10.0,-25.0,60955730000.0
7263,10.0,-22.5,60955730000.0
7264,10.0,-20.0,60955730000.0
7265,10.0,-17.5,60955730000.0
7266,10.0,-15.0,60955730000.0
7267,10.0,-12.5,60955730000.0
7268,10.0,-10.0,60955730000.0
7269,10.0,-7.5,60955730000.0
7270,10.0,-5.0,60955730000.0
7271,10.0,-2.5,60955730000.0
7272,10.0,0.0,60955730000.0
7273,10.0,2.5,60955730000.0
7274,10.0,5.0,60955730000.0
7275,10.0,7.5,60955730000.0
7276,10.0,10.0,60955730000.0
7277,10.0,12.5,60955730000.0
7278,10.0,15.0,60955730000.0
7279,10.0,17.5,60955730000.0
7280,10.0,20.0,60955730000.0
7281,10.0,22.5,60955730000.0
7282,10.0,25.0,60955730000.0
7283,10.0,27.5,60955730000.0
7284,10.0,30.0,60955730000.0
7285,10.0,32.5,60955730000.0
7286,10.0,35.0,60955730000.0
7287,10.0,37.5,60955730000.0
7288,10.0,40.0,60955730000.0
7289,10.0,42.5,60955730000.0
7290,10.0,45.0,60955730000.0
7291,10.0,47.5,60955730000.0
7292,10.0,50.0,60955730000.0
7293,10.0,52.5,60955730000.0
7294,10.0,55.0,60955730000.0
7295,10.0,57.5,60955730000.0
7296,10.0,60.0,60955730000.0
7297,10.0,62.5,60955730000.0
7298,10.0,65.0,60955730000.0
7299,10.0,67.5,60955730000.0
7300,10.0,70.0,60955730000.0
7301,10.0,72.5,60955730000.0
7302,10.0,75.0,60955730000.0
7303,10.0,77.5,60955730000.0
7304,10.0,80.0,60955730000.0
7305,10.0,82.5,60955730000.0
7306,10.0,85.0,60955730000.0
7307,10.0,87.5,60955730000.0
7308,10.0,90.0,60955730000.0
7309,10.0,92.5,60955730000.0
7310,10.0,95.0,60955730000.0
7311,10.0,97.5,60955730000.0
7312,10.0,100.0,60955730000.0
7313,10.0,102.5,60955730000.0
7314,10.0,105.0,60955730000.0
7315,10.0,107.5,60955730000.0
7316,10.0,110.0,60955730000.0
7317,10.0,112.5,60955730000.0
7318,10.0,115.0,60955730000.0
7319,10.0,117.5,60955730000.0
7320,10.0,120.0,60955730000.0
7321,10.0,122.5,60955730000.0
7322,10.0,125.0,60955730000.0
7323,10.0,127.5,60955730000.0
7324,10.0,130.0,60955730000.0
7325,10.0,132.5,60955730000.0
7326,10.0,135.0,60955730000.0
7327,10.0,137.5,60955730000.0
7328,10.0,140.0,60955730000.0
7329,10.0,142.5,60955730000.0
7330,10.0,145.0,60955730000.0
7331,10.0,147.5,60955730000.0
7332,10.0,150.0,60955730000.0
7333,10.0,152.5,60955730000.0
7334,10.0,155.0,60955730000.0
7335,10.0,157.5,60955730000.0
7336,10.0,160.0,60955730000.0
7337,10.0,162.5,60955730000.0
7338,10.0,165.0,60955730000.0
7339,10.0,167.5,60955730000.0
7340,10.0,170.0,60955730000.0
7341,10.0,172.5,60955730000.0
7342,10.0,175.0,60955730000.0
7343,10.0,177.5,60955730000.0
7344,12.0,-180.0,60543492000.0
7345,12.0,-177.5,60543492000.0
7346,12.0,-175.0,60543492000.0
7347,12.0,-172.5,60543492000.0
7348,12.0,-170.0,60543492000.0
7349,12.0,-167.5,60543492000.0
7350,12.0,-165.0,60543492000.0
7351,12.0,-162.5,60543492000.0
7352,12.0,-160.0,60543492000.0
7353,12.0,-157.5,60543492000.0
7354,12.0,-155.0,60543492000.0
7355,12.0,-152.5,60543492000.0
7356,12.0,-150.0,60543492000.0
7357,12.0,-147.5,60543492000.0
7358,12.0,-145.0,60543492000.0
7359,12.0,-142.5,60543492000.0
7360,12.0,-140.0,60543492000.0
7361,12.0,-137.5,60543492000.0
7362,12.0,-135.0,60543492000.0
7363,12.0,-132.5,60543492000.0
7364,12.0,-130.0,60543492000.0
7365,12.0,-127.5,60543492000.0
7366,12.0,-125.0,60543492000.0
7367,12.0,-122.5,60543492000.0
7368,12.0,-120.0,60543492000.0
7369,12.0,-117.5,60543492000.0
7370,12.0,-115.0,60543492000.0
7371,12.0,-112.5,60543492000.0
7372,12.0,-110.0,60543492000.0
7373,12.0,-107.5,60543492000.0
7374,12.0,-105.0,60543492000.0
7375,12.0,-102.5,60543492000.0
7376,12.0,-100.0,60543492000.0
7377,12.0,-97.5,60543492000.0
7378,12.0,-95.0,60543492000.0
7379,12.0,-92.5,60543492000.0
7380,12.0,-90.0,60543492000.0
7381,12.0,-87.5,60543492000.0
7382,12.0,-85.0,60543492000.0
7383,12.0,-82.5,60543492000.0
7384,12.0,-80.0,60543492000.0
7385,12.0,-77.5,60543492000.0
7386,12.0,-75.0,60543492000.0
7387,12.0,-72.5,60543492000.0
7388,12.0,-70.0,60543492000.0
7389,12.0,-67.5,60543492000.0
7390,12.0,-65.0,60543492000.0
7391,12.0,-62.5,60543492000.0
7392,12.0,-60.0,60543492000.0
7393,12.0,-57.5,60543492000.0
7394,12.0,-55.0,60543492000.0
7395,12.0,-52.5,60543492000.0
7396,12.0,-50.0,60543492000.0
7397,12.0,-47.5,60543492000.0
7398,12.0,-45.0,60543492000.0
7399,12.0,-42.5,60543492000.0
7400,12.0,-40.0,60543492000.0
7401,12.0,-37.5,60543492000.0
7402,12.0,-35.0,60543492000.0
7403,12.0,-32.5,60543492000.0
7404,12.0,-30.0,60543492000.0
7405,12.0,-27.5,60543492000.0
7406,12.0,-25.0,60543492000.0
7407,12.0,-22.5,60543492000.0
7408,12.0,-20.0,60543492000.0
7409,12.0,-17.5,60543492000.0
7410,12.0,-15.0,60543492000.0
7411,12.0,-12.5,60543492000.0
7412,12.0,-10.0,60543492000.0
7413,12.0,-7.5,60543492000.0
7414,12.0,-5.0,60543492000.0
7415,12.0,-2.5,60543492000.0
7416,12.0,0.0,60543492000.0
7417,12.0,2.5,60543492000.0
7418,12.0,5.0,60543492000.0
7419,12.0,7.5,60543492000.0
7420,12.0,10.0,60543492000.0
7421,12.0,12.5,60543492000.0
7422,12.0,15.0,60543492000.0
7423,12.0,17.5,60543492000.0
7424,12.0,20.0,60543492000.0
7425,12.0,22.5,60543492000.0
7426,12.0,25.0,60543492000.0
7427,12.0,27.5,60543492000.0
7428,12.0,30.0,60543492000.0
7429,12.0,32.5,60543492000.0
7430,12.0,35.0,60543492000.0
7431,12.0,37.5,60543492000.0
7432,12.0,40.0,60543492000.0
7433,12.0,42.5,60543492000.0
7434,12.0,45.0,60543492000.0
7435,12.0,47.5,60543492000.0
7436,12.0,50.0,60543492000.0
7437,12.0,52.5,60543492000.0
7438,12.0,55.0,60543492000.0
7439,12.0,57.5,60543492000.0
7440,12.0,60.0,60543492000.0
7441,12.0,62.5,60543492000.0
7442,12.0,65.0,60543492000.0
7443,12.0,67.5,60543492000.0
7444,12.0,70.0,60543492000.0
7445,12.0,72.5,60543492000.0
7446,12.0,75.0,60543492000.0
7447,12.0,77.5,60543492000.0
7448,12.0,80.0,60543492000.0
7449,12.0,82.5,60543492000.0
7450,12.0,85.0,60543492000.0
7451,12.0,87.5,60543492000.0
7452,12.0,90.0,60543492000.0
